"measurementID","eventID","measurementType","measurementValue","measurementUnit","measurementMethod","measurementDeterminedDate","measurementRemarks"
"CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20120315_V24","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20120315","bare soil cover",2,"percentage","Point-Quadrat","20120315","https://vocabs.lter-europe.net/envthes/en/page/22064"
"CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20120315_V28","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20120315","musk/lichen cover",NA,"percentage","Point-Quadrat","20120315",NA
"CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20120315_V06","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20120315","vegetation cover",88,"percentage","Point-Quadrat","20120315","https://vocabs.lter-europe.net/envthes/en/page/20537"
"CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20120315_V03","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20120315","total specific plant cover",104,"percentage","Point-Quadrat","20120315","https://vocabs.lter-europe.net/envthes/en/page/20537"
"CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20120315_V20","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20120315","plant species richness",8,"total number","Point-Quadrat. Number of species","20120315","https://vocabs.lter-europe.net/envthes/en/page/22196"
"CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20120315_V17","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20120315","diversity index",1.38914145301014,NA,"Point-Quadrat. Shannon Index","20120315","https://vocabs.lter-europe.net/envthes/en/page/21513"
"CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20130401_V24","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20130401","bare soil cover",3,"percentage","Point-Quadrat","20130401","https://vocabs.lter-europe.net/envthes/en/page/22064"
"CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20130401_V28","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20130401","musk/lichen cover",37,"percentage","Point-Quadrat","20130401",NA
"CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20130401_V06","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20130401","vegetation cover",68,"percentage","Point-Quadrat","20130401","https://vocabs.lter-europe.net/envthes/en/page/20537"
"CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20130401_V03","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20130401","total specific plant cover",82,"percentage","Point-Quadrat","20130401","https://vocabs.lter-europe.net/envthes/en/page/20537"
"CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20130401_V20","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20130401","plant species richness",13,"total number","Point-Quadrat. Number of species","20130401","https://vocabs.lter-europe.net/envthes/en/page/22196"
"CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20130401_V17","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20130401","diversity index",1.90135652460569,NA,"Point-Quadrat. Shannon Index","20130401","https://vocabs.lter-europe.net/envthes/en/page/21513"
"CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20140408_V24","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20140408","bare soil cover",4,"percentage","Point-Quadrat","20140408","https://vocabs.lter-europe.net/envthes/en/page/22064"
"CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20140408_V28","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20140408","musk/lichen cover",32,"percentage","Point-Quadrat","20140408",NA
"CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20140408_V06","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20140408","vegetation cover",34,"percentage","Point-Quadrat","20140408","https://vocabs.lter-europe.net/envthes/en/page/20537"
"CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20140408_V03","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20140408","total specific plant cover",36,"percentage","Point-Quadrat","20140408","https://vocabs.lter-europe.net/envthes/en/page/20537"
"CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20140408_V20","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20140408","plant species richness",4,"total number","Point-Quadrat. Number of species","20140408","https://vocabs.lter-europe.net/envthes/en/page/22196"
"CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20140408_V17","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20140408","diversity index",1.13241632801029,NA,"Point-Quadrat. Shannon Index","20140408","https://vocabs.lter-europe.net/envthes/en/page/21513"
"CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20150514_V24","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20150514","bare soil cover",6,"percentage","Point-Quadrat","20150514","https://vocabs.lter-europe.net/envthes/en/page/22064"
"CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20150514_V28","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20150514","musk/lichen cover",17,"percentage","Point-Quadrat","20150514",NA
"CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20150514_V06","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20150514","vegetation cover",54,"percentage","Point-Quadrat","20150514","https://vocabs.lter-europe.net/envthes/en/page/20537"
"CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20150514_V03","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20150514","total specific plant cover",60,"percentage","Point-Quadrat","20150514","https://vocabs.lter-europe.net/envthes/en/page/20537"
"CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20150514_V20","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20150514","plant species richness",5,"total number","Point-Quadrat. Number of species","20150514","https://vocabs.lter-europe.net/envthes/en/page/22196"
"CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20150514_V17","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20150514","diversity index",1.22441488459074,NA,"Point-Quadrat. Shannon Index","20150514","https://vocabs.lter-europe.net/envthes/en/page/21513"
"CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20160318_V24","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20160318","bare soil cover",3,"percentage","Point-Quadrat","20160318","https://vocabs.lter-europe.net/envthes/en/page/22064"
"CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20160318_V28","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20160318","musk/lichen cover",15,"percentage","Point-Quadrat","20160318",NA
"CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20160318_V06","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20160318","vegetation cover",58,"percentage","Point-Quadrat","20160318","https://vocabs.lter-europe.net/envthes/en/page/20537"
"CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20160318_V03","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20160318","total specific plant cover",62,"percentage","Point-Quadrat","20160318","https://vocabs.lter-europe.net/envthes/en/page/20537"
"CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20160318_V20","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20160318","plant species richness",4,"total number","Point-Quadrat. Number of species","20160318","https://vocabs.lter-europe.net/envthes/en/page/22196"
"CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20160318_V17","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20160318","diversity index",1.04020006190291,NA,"Point-Quadrat. Shannon Index","20160318","https://vocabs.lter-europe.net/envthes/en/page/21513"
"CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20170404_V24","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20170404","bare soil cover",6,"percentage","Point-Quadrat","20170404","https://vocabs.lter-europe.net/envthes/en/page/22064"
"CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20170404_V28","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20170404","musk/lichen cover",6,"percentage","Point-Quadrat","20170404",NA
"CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20170404_V06","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20170404","vegetation cover",76,"percentage","Point-Quadrat","20170404","https://vocabs.lter-europe.net/envthes/en/page/20537"
"CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20170404_V03","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20170404","total specific plant cover",108,"percentage","Point-Quadrat","20170404","https://vocabs.lter-europe.net/envthes/en/page/20537"
"CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20170404_V20","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20170404","plant species richness",9,"total number","Point-Quadrat. Number of species","20170404","https://vocabs.lter-europe.net/envthes/en/page/22196"
"CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20170404_V17","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20170404","diversity index",1.37672058803394,NA,"Point-Quadrat. Shannon Index","20170404","https://vocabs.lter-europe.net/envthes/en/page/21513"
"CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20190510_V24","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20190510","bare soil cover",4,"percentage","Point-Quadrat","20190510","https://vocabs.lter-europe.net/envthes/en/page/22064"
"CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20190510_V28","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20190510","musk/lichen cover",22,"percentage","Point-Quadrat","20190510",NA
"CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20190510_V06","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20190510","vegetation cover",40,"percentage","Point-Quadrat","20190510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20190510_V03","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20190510","total specific plant cover",40,"percentage","Point-Quadrat","20190510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20190510_V20","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20190510","plant species richness",2,"total number","Point-Quadrat. Number of species","20190510","https://vocabs.lter-europe.net/envthes/en/page/22196"
"CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20190510_V17","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20190510","diversity index",0.198515243345873,NA,"Point-Quadrat. Shannon Index","20190510","https://vocabs.lter-europe.net/envthes/en/page/21513"
"CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20200312_V24","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20200312","bare soil cover",3,"percentage","Point-Quadrat","20200312","https://vocabs.lter-europe.net/envthes/en/page/22064"
"CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20200312_V28","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20200312","musk/lichen cover",3,"percentage","Point-Quadrat","20200312",NA
"CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20200312_V06","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20200312","vegetation cover",86,"percentage","Point-Quadrat","20200312","https://vocabs.lter-europe.net/envthes/en/page/20537"
"CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20200312_V03","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20200312","total specific plant cover",108,"percentage","Point-Quadrat","20200312","https://vocabs.lter-europe.net/envthes/en/page/20537"
"CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20200312_V20","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20200312","plant species richness",6,"total number","Point-Quadrat. Number of species","20200312","https://vocabs.lter-europe.net/envthes/en/page/22196"
"CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20200312_V17","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20200312","diversity index",0.917527001470406,NA,"Point-Quadrat. Shannon Index","20200312","https://vocabs.lter-europe.net/envthes/en/page/21513"
"CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20220510_V24","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20220510","bare soil cover",3,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/22064"
"CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20220510_V28","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20220510","musk/lichen cover",3,"percentage","Point-Quadrat","20220510",NA
"CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20220510_V06","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20220510","vegetation cover",50,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20220510_V03","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20220510","total specific plant cover",50,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20220510_V20","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20220510","plant species richness",4,"total number","Point-Quadrat. Number of species","20220510","https://vocabs.lter-europe.net/envthes/en/page/22196"
"CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20220510_V17","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20220510","diversity index",1.03218995695197,NA,"Point-Quadrat. Shannon Index","20220510","https://vocabs.lter-europe.net/envthes/en/page/21513"
"CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20230411_V24","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20230411","bare soil cover",7,"percentage","Point-Quadrat","20230411","https://vocabs.lter-europe.net/envthes/en/page/22064"
"CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20230411_V28","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20230411","musk/lichen cover",8,"percentage","Point-Quadrat","20230411",NA
"CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20230411_V06","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20230411","vegetation cover",62,"percentage","Point-Quadrat","20230411","https://vocabs.lter-europe.net/envthes/en/page/20537"
"CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20230411_V03","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20230411","total specific plant cover",76,"percentage","Point-Quadrat","20230411","https://vocabs.lter-europe.net/envthes/en/page/20537"
"CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20230411_V20","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20230411","plant species richness",6,"total number","Point-Quadrat. Number of species","20230411","https://vocabs.lter-europe.net/envthes/en/page/22196"
"CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20230411_V17","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20230411","diversity index",1.39288064219689,NA,"Point-Quadrat. Shannon Index","20230411","https://vocabs.lter-europe.net/envthes/en/page/21513"
"CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20100413_V24","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20100413","bare soil cover",1,"percentage","Point-Quadrat","20100413","https://vocabs.lter-europe.net/envthes/en/page/22064"
"CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20100413_V28","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20100413","musk/lichen cover",30,"percentage","Point-Quadrat","20100413",NA
"CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20100413_V06","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20100413","vegetation cover",94,"percentage","Point-Quadrat","20100413","https://vocabs.lter-europe.net/envthes/en/page/20537"
"CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20100413_V03","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20100413","total specific plant cover",132,"percentage","Point-Quadrat","20100413","https://vocabs.lter-europe.net/envthes/en/page/20537"
"CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20100413_V20","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20100413","plant species richness",11,"total number","Point-Quadrat. Number of species","20100413","https://vocabs.lter-europe.net/envthes/en/page/22196"
"CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20100413_V17","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20100413","diversity index",1.37139250978704,NA,"Point-Quadrat. Shannon Index","20100413","https://vocabs.lter-europe.net/envthes/en/page/21513"
"CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20110405_V24","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20110405","bare soil cover",1,"percentage","Point-Quadrat","20110405","https://vocabs.lter-europe.net/envthes/en/page/22064"
"CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20110405_V28","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20110405","musk/lichen cover",13,"percentage","Point-Quadrat","20110405",NA
"CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20110405_V06","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20110405","vegetation cover",100,"percentage","Point-Quadrat","20110405","https://vocabs.lter-europe.net/envthes/en/page/20537"
"CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20110405_V03","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20110405","total specific plant cover",154,"percentage","Point-Quadrat","20110405","https://vocabs.lter-europe.net/envthes/en/page/20537"
"CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20110405_V20","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20110405","plant species richness",10,"total number","Point-Quadrat. Number of species","20110405","https://vocabs.lter-europe.net/envthes/en/page/22196"
"CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20110405_V17","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20110405","diversity index",1.33539377050616,NA,"Point-Quadrat. Shannon Index","20110405","https://vocabs.lter-europe.net/envthes/en/page/21513"
"CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20150514_V24","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20150514","bare soil cover",4,"percentage","Point-Quadrat","20150514","https://vocabs.lter-europe.net/envthes/en/page/22064"
"CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20150514_V28","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20150514","musk/lichen cover",5,"percentage","Point-Quadrat","20150514",NA
"CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20150514_V06","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20150514","vegetation cover",82,"percentage","Point-Quadrat","20150514","https://vocabs.lter-europe.net/envthes/en/page/20537"
"CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20150514_V03","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20150514","total specific plant cover",124,"percentage","Point-Quadrat","20150514","https://vocabs.lter-europe.net/envthes/en/page/20537"
"CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20150514_V20","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20150514","plant species richness",15,"total number","Point-Quadrat. Number of species","20150514","https://vocabs.lter-europe.net/envthes/en/page/22196"
"CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20150514_V17","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20150514","diversity index",2.15711133191777,NA,"Point-Quadrat. Shannon Index","20150514","https://vocabs.lter-europe.net/envthes/en/page/21513"
"CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20160318_V24","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20160318","bare soil cover",1,"percentage","Point-Quadrat","20160318","https://vocabs.lter-europe.net/envthes/en/page/22064"
"CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20160318_V28","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20160318","musk/lichen cover",6,"percentage","Point-Quadrat","20160318",NA
"CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20160318_V06","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20160318","vegetation cover",72,"percentage","Point-Quadrat","20160318","https://vocabs.lter-europe.net/envthes/en/page/20537"
"CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20160318_V03","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20160318","total specific plant cover",92,"percentage","Point-Quadrat","20160318","https://vocabs.lter-europe.net/envthes/en/page/20537"
"CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20160318_V20","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20160318","plant species richness",4,"total number","Point-Quadrat. Number of species","20160318","https://vocabs.lter-europe.net/envthes/en/page/22196"
"CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20160318_V17","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20160318","diversity index",1.30289204962648,NA,"Point-Quadrat. Shannon Index","20160318","https://vocabs.lter-europe.net/envthes/en/page/21513"
"CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20200312_V24","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20200312","bare soil cover",1,"percentage","Point-Quadrat","20200312","https://vocabs.lter-europe.net/envthes/en/page/22064"
"CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20200312_V28","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20200312","musk/lichen cover",1,"percentage","Point-Quadrat","20200312",NA
"CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20200312_V06","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20200312","vegetation cover",96,"percentage","Point-Quadrat","20200312","https://vocabs.lter-europe.net/envthes/en/page/20537"
"CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20200312_V03","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20200312","total specific plant cover",120,"percentage","Point-Quadrat","20200312","https://vocabs.lter-europe.net/envthes/en/page/20537"
"CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20200312_V20","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20200312","plant species richness",5,"total number","Point-Quadrat. Number of species","20200312","https://vocabs.lter-europe.net/envthes/en/page/22196"
"CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20200312_V17","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20200312","diversity index",0.747739397366289,NA,"Point-Quadrat. Shannon Index","20200312","https://vocabs.lter-europe.net/envthes/en/page/21513"
"CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20220510_V24","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20220510","bare soil cover",1,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/22064"
"CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20220510_V28","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20220510","musk/lichen cover",3,"percentage","Point-Quadrat","20220510",NA
"CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20220510_V06","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20220510","vegetation cover",48,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20220510_V03","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20220510","total specific plant cover",52,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20220510_V20","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20220510","plant species richness",11,"total number","Point-Quadrat. Number of species","20220510","https://vocabs.lter-europe.net/envthes/en/page/22196"
"CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20220510_V17","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20220510","diversity index",2.17227998798959,NA,"Point-Quadrat. Shannon Index","20220510","https://vocabs.lter-europe.net/envthes/en/page/21513"
"CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20230411_V24","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20230411","bare soil cover",1,"percentage","Point-Quadrat","20230411","https://vocabs.lter-europe.net/envthes/en/page/22064"
"CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20230411_V28","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20230411","musk/lichen cover",NA,"percentage","Point-Quadrat","20230411",NA
"CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20230411_V06","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20230411","vegetation cover",54,"percentage","Point-Quadrat","20230411","https://vocabs.lter-europe.net/envthes/en/page/20537"
"CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20230411_V03","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20230411","total specific plant cover",64,"percentage","Point-Quadrat","20230411","https://vocabs.lter-europe.net/envthes/en/page/20537"
"CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20230411_V20","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20230411","plant species richness",8,"total number","Point-Quadrat. Number of species","20230411","https://vocabs.lter-europe.net/envthes/en/page/22196"
"CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20230411_V17","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20230411","diversity index",1.81615439561977,NA,"Point-Quadrat. Shannon Index","20230411","https://vocabs.lter-europe.net/envthes/en/page/21513"
"CSIC-EEZ:SERPAM:AMOLADERAS_A19_T2_20100413_V24","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T2_20100413","bare soil cover",2,"percentage","Point-Quadrat","20100413","https://vocabs.lter-europe.net/envthes/en/page/22064"
"CSIC-EEZ:SERPAM:AMOLADERAS_A19_T2_20100413_V28","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T2_20100413","musk/lichen cover",25,"percentage","Point-Quadrat","20100413",NA
"CSIC-EEZ:SERPAM:AMOLADERAS_A19_T2_20100413_V06","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T2_20100413","vegetation cover",90,"percentage","Point-Quadrat","20100413","https://vocabs.lter-europe.net/envthes/en/page/20537"
"CSIC-EEZ:SERPAM:AMOLADERAS_A19_T2_20100413_V03","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T2_20100413","total specific plant cover",122,"percentage","Point-Quadrat","20100413","https://vocabs.lter-europe.net/envthes/en/page/20537"
"CSIC-EEZ:SERPAM:AMOLADERAS_A19_T2_20100413_V20","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T2_20100413","plant species richness",11,"total number","Point-Quadrat. Number of species","20100413","https://vocabs.lter-europe.net/envthes/en/page/22196"
"CSIC-EEZ:SERPAM:AMOLADERAS_A19_T2_20100413_V17","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T2_20100413","diversity index",1.35952627894029,NA,"Point-Quadrat. Shannon Index","20100413","https://vocabs.lter-europe.net/envthes/en/page/21513"
"CSIC-EEZ:SERPAM:AMOLADERAS_A19_T2_20110405_V24","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T2_20110405","bare soil cover",1,"percentage","Point-Quadrat","20110405","https://vocabs.lter-europe.net/envthes/en/page/22064"
"CSIC-EEZ:SERPAM:AMOLADERAS_A19_T2_20110405_V28","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T2_20110405","musk/lichen cover",6,"percentage","Point-Quadrat","20110405",NA
