"","measurementID","eventID","measurementType","measurementValue","measurementUnit","measurementMethod","measurementDeterminedDate","measurementRemarks"
"2659","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20220510_01_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20220510","specific vegetation cover",2,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2660","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20220510_02_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20220510","specific vegetation cover",2,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2661","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20220510_03_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20220510","specific vegetation cover",2,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2662","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20220510_04_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20220510","specific vegetation cover",2,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2663","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20220510_05_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20220510","specific vegetation cover",70,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2664","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T1_20220510_01_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T1_20220510","specific vegetation cover",2,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2665","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T1_20220510_02_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T1_20220510","specific vegetation cover",4,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2666","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T1_20220510_03_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T1_20220510","specific vegetation cover",2,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2667","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T1_20220510_04_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T1_20220510","specific vegetation cover",2,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2668","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T1_20220510_05_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T1_20220510","specific vegetation cover",2,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2669","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T1_20220510_06_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T1_20220510","specific vegetation cover",54,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2670","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20220510_01_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20220510","specific vegetation cover",10,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2671","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20220510_02_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20220510","specific vegetation cover",2,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2672","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20220510_03_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20220510","specific vegetation cover",10,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2673","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20220510_04_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20220510","specific vegetation cover",6,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2674","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20220510_05_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20220510","specific vegetation cover",2,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2675","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20220510_06_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20220510","specific vegetation cover",2,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2676","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20220510_07_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20220510","specific vegetation cover",2,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2677","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20220510_08_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20220510","specific vegetation cover",2,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2678","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20220510_09_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20220510","specific vegetation cover",6,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2679","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20220510_10_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20220510","specific vegetation cover",8,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2680","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20220510_11_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20220510","specific vegetation cover",2,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2681","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T1_20220510_01_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T1_20220510","specific vegetation cover",4,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2682","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T1_20220510_02_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T1_20220510","specific vegetation cover",2,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2683","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T1_20220510_03_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T1_20220510","specific vegetation cover",2,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2684","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T1_20220510_04_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T1_20220510","specific vegetation cover",2,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2685","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T1_20220510_05_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T1_20220510","specific vegetation cover",34,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2686","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T1_20220510_06_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T1_20220510","specific vegetation cover",26,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2687","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T1_20220510_01_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T1_20220510","specific vegetation cover",4,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2688","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T1_20220510_02_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T1_20220510","specific vegetation cover",2,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2689","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T1_20220510_03_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T1_20220510","specific vegetation cover",4,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2690","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T1_20220510_04_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T1_20220510","specific vegetation cover",2,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2691","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T1_20220510_05_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T1_20220510","specific vegetation cover",2,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2692","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T1_20220510_06_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T1_20220510","specific vegetation cover",2,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2693","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T1_20220510_07_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T1_20220510","specific vegetation cover",4,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2694","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T1_20220510_08_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T1_20220510","specific vegetation cover",2,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2695","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T1_20220510_09_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T1_20220510","specific vegetation cover",28,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2696","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1_20220510_01_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1_20220510","specific vegetation cover",10,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2697","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1_20220510_02_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1_20220510","specific vegetation cover",2,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2698","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1_20220510_03_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1_20220510","specific vegetation cover",2,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2699","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1_20220510_04_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1_20220510","specific vegetation cover",4,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2700","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1_20220510_05_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1_20220510","specific vegetation cover",2,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2701","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1_20220510_06_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1_20220510","specific vegetation cover",4,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2702","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1_20220510_07_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1_20220510","specific vegetation cover",36,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2703","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T1_20220510_01_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T1_20220510","specific vegetation cover",8,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2704","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T1_20220510_02_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T1_20220510","specific vegetation cover",2,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2705","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T1_20220510_03_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T1_20220510","specific vegetation cover",2,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2706","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T1_20220510_04_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T1_20220510","specific vegetation cover",6,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2707","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T1_20220510_05_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T1_20220510","specific vegetation cover",4,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2708","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T1_20220510_06_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T1_20220510","specific vegetation cover",36,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2709","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20220510_01_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20220510","specific vegetation cover",8,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2710","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20220510_02_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20220510","specific vegetation cover",2,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2711","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20220510_03_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20220510","specific vegetation cover",4,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2712","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20220510_04_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20220510","specific vegetation cover",2,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2713","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20220510_05_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20220510","specific vegetation cover",2,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2714","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20220510_06_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20220510","specific vegetation cover",28,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2715","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20220510_01_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20220510","specific vegetation cover",2,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2716","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20220510_02_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20220510","specific vegetation cover",2,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2717","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20220510_03_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20220510","specific vegetation cover",28,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2718","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20220510_04_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20220510","specific vegetation cover",2,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2719","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20220510_05_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20220510","specific vegetation cover",4,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2720","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20220510_06_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20220510","specific vegetation cover",6,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2721","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T1_20220510_01_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T1_20220510","specific vegetation cover",6,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2722","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T1_20220510_02_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T1_20220510","specific vegetation cover",2,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2723","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T1_20220510_03_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T1_20220510","specific vegetation cover",6,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2724","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T1_20220510_04_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T1_20220510","specific vegetation cover",2,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2725","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T1_20220510_05_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T1_20220510","specific vegetation cover",34,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2726","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T1_20220510_06_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T1_20220510","specific vegetation cover",14,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2727","CSIC-EEZ:SERPAM:AMOLADERAS_A27_T1_20220510_01_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A27_T1_20220510","specific vegetation cover",2,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2728","CSIC-EEZ:SERPAM:AMOLADERAS_A27_T1_20220510_02_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A27_T1_20220510","specific vegetation cover",2,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2729","CSIC-EEZ:SERPAM:AMOLADERAS_A27_T1_20220510_03_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A27_T1_20220510","specific vegetation cover",2,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2730","CSIC-EEZ:SERPAM:AMOLADERAS_A27_T1_20220510_04_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A27_T1_20220510","specific vegetation cover",18,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2731","CSIC-EEZ:SERPAM:AMOLADERAS_A27_T1_20220510_05_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A27_T1_20220510","specific vegetation cover",8,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2732","CSIC-EEZ:SERPAM:AMOLADERAS_A27_T1_20220510_06_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A27_T1_20220510","specific vegetation cover",22,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2733","CSIC-EEZ:SERPAM:AMOLADERAS_A28_T1_20220510_01_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A28_T1_20220510","specific vegetation cover",4,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2734","CSIC-EEZ:SERPAM:AMOLADERAS_A28_T1_20220510_02_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A28_T1_20220510","specific vegetation cover",2,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2735","CSIC-EEZ:SERPAM:AMOLADERAS_A28_T1_20220510_03_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A28_T1_20220510","specific vegetation cover",2,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2736","CSIC-EEZ:SERPAM:AMOLADERAS_A28_T1_20220510_04_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A28_T1_20220510","specific vegetation cover",28,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2737","CSIC-EEZ:SERPAM:AMOLADERAS_A28_T1_20220510_05_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A28_T1_20220510","specific vegetation cover",12,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2738","CSIC-EEZ:SERPAM:AMOLADERAS_A29_T1_20220510_01_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A29_T1_20220510","specific vegetation cover",18,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2739","CSIC-EEZ:SERPAM:AMOLADERAS_A29_T1_20220510_02_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A29_T1_20220510","specific vegetation cover",2,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2740","CSIC-EEZ:SERPAM:AMOLADERAS_A29_T1_20220510_03_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A29_T1_20220510","specific vegetation cover",8,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2741","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20220510_01_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20220510","specific vegetation cover",2,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2742","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20220510_02_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20220510","specific vegetation cover",6,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2743","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20220510_03_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20220510","specific vegetation cover",2,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2744","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20220510_04_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20220510","specific vegetation cover",8,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2745","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20220510_05_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20220510","specific vegetation cover",2,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2746","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20220510_06_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20220510","specific vegetation cover",4,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2747","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20220510_07_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20220510","specific vegetation cover",30,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2748","CSIC-EEZ:SERPAM:AMOLADERAS_A11_T2_20220510_01_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A11_T2_20220510","specific vegetation cover",4,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2749","CSIC-EEZ:SERPAM:AMOLADERAS_A11_T2_20220510_02_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A11_T2_20220510","specific vegetation cover",2,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2750","CSIC-EEZ:SERPAM:AMOLADERAS_A11_T2_20220510_03_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A11_T2_20220510","specific vegetation cover",8,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2751","CSIC-EEZ:SERPAM:AMOLADERAS_A11_T2_20220510_04_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A11_T2_20220510","specific vegetation cover",6,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2752","CSIC-EEZ:SERPAM:AMOLADERAS_A11_T2_20220510_05_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A11_T2_20220510","specific vegetation cover",6,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2753","CSIC-EEZ:SERPAM:AMOLADERAS_A11_T2_20220510_06_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A11_T2_20220510","specific vegetation cover",2,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2754","CSIC-EEZ:SERPAM:AMOLADERAS_A11_T2_20220510_07_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A11_T2_20220510","specific vegetation cover",2,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2755","CSIC-EEZ:SERPAM:AMOLADERAS_A11_T2_20220510_08_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A11_T2_20220510","specific vegetation cover",2,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2756","CSIC-EEZ:SERPAM:AMOLADERAS_A11_T2_20220510_09_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A11_T2_20220510","specific vegetation cover",14,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2757","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T2_20220510_01_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T2_20220510","specific vegetation cover",2,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2758","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T2_20220510_02_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T2_20220510","specific vegetation cover",2,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2759","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T2_20220510_03_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T2_20220510","specific vegetation cover",14,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2760","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T2_20220510_04_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T2_20220510","specific vegetation cover",8,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2761","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T2_20220510_05_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T2_20220510","specific vegetation cover",2,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
