"","occurrenceID","eventID","basisOfRecord","institutionCode","collectionCode","datasetName","ownerInstitutionCode","language","scientificName","kingdom","phylum","class","order","family","genus","taxonRank"
"716","CSIC-EEZ:SERPAM:AMOLADERAS_A29_QW_20200204_01","CSIC-EEZ:SERPAM:AMOLADERAS_A29_QW_20200204","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"717","CSIC-EEZ:SERPAM:AMOLADERAS_A29_QN_20210211_01","CSIC-EEZ:SERPAM:AMOLADERAS_A29_QN_20210211","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"718","CSIC-EEZ:SERPAM:AMOLADERAS_A29_QS_20210211_01","CSIC-EEZ:SERPAM:AMOLADERAS_A29_QS_20210211","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"719","CSIC-EEZ:SERPAM:AMOLADERAS_A29_QE_20210211_01","CSIC-EEZ:SERPAM:AMOLADERAS_A29_QE_20210211","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"720","CSIC-EEZ:SERPAM:AMOLADERAS_A29_QW_20210211_01","CSIC-EEZ:SERPAM:AMOLADERAS_A29_QW_20210211","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"721","CSIC-EEZ:SERPAM:AMOLADERAS_A29_QN_20230112_01","CSIC-EEZ:SERPAM:AMOLADERAS_A29_QN_20230112","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"722","CSIC-EEZ:SERPAM:AMOLADERAS_A29_QS_20230112_01","CSIC-EEZ:SERPAM:AMOLADERAS_A29_QS_20230112","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"723","CSIC-EEZ:SERPAM:AMOLADERAS_A29_QE_20230112_01","CSIC-EEZ:SERPAM:AMOLADERAS_A29_QE_20230112","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"724","CSIC-EEZ:SERPAM:AMOLADERAS_A29_QW_20230112_01","CSIC-EEZ:SERPAM:AMOLADERAS_A29_QW_20230112","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"725","CSIC-EEZ:SERPAM:AMOLADERAS_A29_QN_20220128_01","CSIC-EEZ:SERPAM:AMOLADERAS_A29_QN_20220128","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"726","CSIC-EEZ:SERPAM:AMOLADERAS_A29_QS_20220128_01","CSIC-EEZ:SERPAM:AMOLADERAS_A29_QS_20220128","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"727","CSIC-EEZ:SERPAM:AMOLADERAS_A29_QE_20220128_01","CSIC-EEZ:SERPAM:AMOLADERAS_A29_QE_20220128","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"728","CSIC-EEZ:SERPAM:AMOLADERAS_A29_QW_20220128_01","CSIC-EEZ:SERPAM:AMOLADERAS_A29_QW_20220128","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"729","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QE_20100323_01","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QE_20100323","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"730","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QS_20100323_01","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QS_20100323","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"731","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QW_20100323_01","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QW_20100323","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"732","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QN_20100323_01","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QN_20100323","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"733","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QE_20110208_01","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QE_20110208","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"734","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QS_20110208_01","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QS_20110208","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"735","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QW_20110208_01","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QW_20110208","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"736","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QN_20110208_01","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QN_20110208","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"737","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QE_20120121_01","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QE_20120121","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"738","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QS_20120121_01","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QS_20120121","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"739","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QW_20120121_01","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QW_20120121","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"740","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QN_20120121_01","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QN_20120121","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"741","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QE_20130116_01","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QE_20130116","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"742","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QS_20130116_01","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QS_20130116","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"743","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QW_20130116_01","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QW_20130116","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"744","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QN_20130116_01","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QN_20130116","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"745","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QE_20140115_01","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QE_20140115","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"746","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QS_20140115_01","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QS_20140115","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"747","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QW_20140115_01","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QW_20140115","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"748","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QN_20140115_01","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QN_20140115","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"749","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QN_20150123_01","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QN_20150123","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"750","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QS_20150123_01","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QS_20150123","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"751","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QE_20150123_01","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QE_20150123","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"752","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QW_20150123_01","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QW_20150123","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"753","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QN_20151215_01","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QN_20151215","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"754","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QS_20151215_01","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QS_20151215","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"755","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QE_20151215_01","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QE_20151215","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"756","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QW_20151215_01","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QW_20151215","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"757","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QN_20170126_01","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QN_20170126","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"758","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QS_20170126_01","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QS_20170126","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"759","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QE_20170126_01","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QE_20170126","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"760","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QW_20170126_01","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QW_20170126","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"761","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QN_20180123_01","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QN_20180123","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"762","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QS_20180123_01","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QS_20180123","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"763","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QE_20180123_01","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QE_20180123","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"764","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QW_20180123_01","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QW_20180123","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"765","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QN_20190124_01","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QN_20190124","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"766","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QS_20190124_01","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QS_20190124","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"767","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QE_20190124_01","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QE_20190124","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"768","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QW_20190124_01","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QW_20190124","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"769","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QN_20200204_01","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QN_20200204","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"770","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QS_20200204_01","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QS_20200204","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"771","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QE_20200204_01","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QE_20200204","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"772","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QW_20200204_01","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QW_20200204","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"773","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QN_20210211_01","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QN_20210211","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"774","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QS_20210211_01","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QS_20210211","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"775","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QE_20210211_01","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QE_20210211","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"776","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QW_20210211_01","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QW_20210211","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"777","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QN_20230112_01","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QN_20230112","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"778","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QS_20230112_01","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QS_20230112","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"779","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QE_20230112_01","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QE_20230112","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"780","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QW_20230112_01","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QW_20230112","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"781","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QN_20220128_01","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QN_20220128","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"782","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QS_20220128_01","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QS_20220128","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"783","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QE_20220128_01","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QE_20220128","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"784","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QW_20220128_01","CSIC-EEZ:SERPAM:AMOLADERAS_A28_QW_20220128","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"785","CSIC-EEZ:SERPAM:AMOLADERAS_A30_QE_20100323_01","CSIC-EEZ:SERPAM:AMOLADERAS_A30_QE_20100323","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"786","CSIC-EEZ:SERPAM:AMOLADERAS_A30_QS_20100323_01","CSIC-EEZ:SERPAM:AMOLADERAS_A30_QS_20100323","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"787","CSIC-EEZ:SERPAM:AMOLADERAS_A30_QW_20100323_01","CSIC-EEZ:SERPAM:AMOLADERAS_A30_QW_20100323","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"788","CSIC-EEZ:SERPAM:AMOLADERAS_A30_QN_20100323_01","CSIC-EEZ:SERPAM:AMOLADERAS_A30_QN_20100323","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"789","CSIC-EEZ:SERPAM:AMOLADERAS_A30_QE_20110208_01","CSIC-EEZ:SERPAM:AMOLADERAS_A30_QE_20110208","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"790","CSIC-EEZ:SERPAM:AMOLADERAS_A30_QS_20110208_01","CSIC-EEZ:SERPAM:AMOLADERAS_A30_QS_20110208","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"791","CSIC-EEZ:SERPAM:AMOLADERAS_A30_QW_20110208_01","CSIC-EEZ:SERPAM:AMOLADERAS_A30_QW_20110208","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
